district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
新店區,土地,寶橋段511~540地號,1117.38,其他,,,1080603,土地12建物0車位0,,,其他,,,,0,0,0,0,有,無,207299000,185522,,0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLLLOHOFFCF38CA
新店區,房地(土地+建物)+車位,新北市新店區北宜路二段421~450號,16.01,住,,,1080517,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960917,152.89,2,2,2,有,有,10600000,69331,坡道平面,29.93,0,含增建或未登記建物。;,RPSOMLOLOHOFFCF88CA
新店區,房地(土地+建物),新北市新店區寶橋路78巷31~60號,8.48,住,,,1080311,土地1建物1車位0,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,85.81,2,2,1,有,有,15800000,184128,,0,0,含增建或未登記建物。;,RPUOMLOLOHOFFCF09CA
新店區,房地(土地+建物),新北市新店區黎明路1~30號,108.64,其他,,,1080428,土地14建物1車位0,地下一層,三層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,791220,96.81,2,1,1,有,有,4800000,49582,,0,0,含增建或未登記建物。;,RPVOMLOLOHOFFCF56CA
新店區,房地(土地+建物)+車位,新北市新店區文化路121~150號,12.72,住,,,1060602,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080307,107.17,2,2,1,有,有,16000000,153233,升降機械,11.89,1400000,,RPPRMLLLOHOFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區文化路91~120號,14.46,住,,,1060510,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080307,120.24,3,2,1,有,有,17500000,151361,升降機械,11.89,1100000,,RPQRMLLLOHOFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區溪園路271~300號,23.69,住,,,1080515,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921201,214.12,4,2,2,有,有,26350000,123062,坡道平面,29.87,0,陽台外推,RPSQMLKLOHOFFCF68CA
新店區,土地,中央段61~90地號,139,農,,,1080610,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,19970000,143669,,0,0,,RPPNMLLLOHOFFCF18CA
新店區,車位,新北市新店區北新路一段91~120號,2,住,,,1080527,土地0建物0車位1,,,其他,,,,35.78,0,0,0,有,無,2000000,,坡道平面,35.78,2000000,單獨車位交易。;,RPWNMLLLOHOFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段121~150號,21.35,住,,,1080323,土地1建物1車位1,二十二層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070523,222.43,3,2,2,有,有,41600000,187025,坡道平面,36.6,0,,RPPPMLRKPHOFFCF98CA
新店區,房地(土地+建物)+車位,新北市新店區中央七街31~60號,31.39,住,,,1080212,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930518,112.03,3,2,2,有,無,19400000,173168,一樓平面,0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;是5樓公寓但內有電梯。車位面積內含於共有部分中。,RPROMLSJPHOFFCF09CA
新店區,房地(土地+建物),新北市新店區永平街23巷1~30號,20.01,住,,,1080521,土地2建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810701,178.64,4,2,2,有,有,16800000,94044,,0,0,,RPWOMLTJPHOFFCF07CA
新店區,房地(土地+建物),新北市新店區北宜路一段91~120號,6.94,住,,,1080527,土地5建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870609,120.74,3,2,2,有,有,14000000,115952,,0,0,,RPRPMLRKPHOFFCF56CA
新店區,房地(土地+建物)+車位,新北市新店區北新路一段91~120號,26.01,住,,,1080321,土地1建物1車位2,十八層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050902,321.45,4,2,3,有,無,55960000,193591,坡道平面,63.38,6000000,親友、員工或其他特殊關係間之交易。;,RPWOMLMLPHOFFCF56CA
新店區,房地(土地+建物),新北市新店區自立街91~120號,22.82,住,,,1080505,土地2建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,910905,144.78,2,2,2,有,有,23360000,161348,,0,0,,RPVNMLPLOHOFFCF56CA
新店區,房地(土地+建物),新北市新店區碧潭路61~90號,9.61,其他,,,1080606,土地7建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,841230,74.24,2,2,1,有,有,8300000,111800,,0,0,,RPOOMLPLOHOFFCF58CA
新莊區,房地(土地+建物),新北市新莊區瓊林路瓊英巷8弄1~30號,29.4,住,,,1080521,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710921,105.9,3,2,2,有,無,8000000,75543,,0,0,,RPUWMLSKPHOFFBF57CA
新莊區,房地(土地+建物),新北市新莊區福壽街99巷1~30號,22.87,住,,,1080521,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810825,85.63,3,2,2,有,有,9500000,110942,,0,0,含增建或未登記建物。;,RPRNMLTKPHOFFBF09CA
新莊區,土地,海山頭段三角子小段91~120地號,3678,其他,,,1080528,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,378282300,102850,,0,0,,RPVQMLQJPHOFFBF76CA
五股區,土地,更寮段鴨母港小段1~30地號,49,,一般農業區,甲種建築用地,1080522,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4446750,90750,,0,0,,RPSRMLNJPHOFFBF88CA
五股區,房地(土地+建物)+車位,新北市五股區登林路91~120號,20.89,住,,,1080502,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080215,141.59,3,2,2,有,無,15470000,125398,坡道平面,31.78,1700000,,RPVSMLNJPHOFFBF66CA
林口區,房地(土地+建物)+車位,新北市林口區信義路391~420號,28.89,住,,,1080526,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051221,220.33,3,2,2,有,有,17950000,82037,坡道平面,19.81,1500000,,RPXPMLOJPHOFFBF66CA
新莊區,房地(土地+建物),新北市新莊區中榮街104巷11弄1~30號,26.16,住,,,1080514,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760903,85.37,3,2,2,有,無,7200000,84339,,0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLLJPHOFFBF18CA
新莊區,房地(土地+建物)+車位,新北市新莊區雙鳳路77巷1~30號,18.21,住,,,1080415,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,188.19,4,2,2,有,有,19000000,100962,坡道平面,36.01,0,,RPTPMLLJPHOFFBF58CA
五股區,房地(土地+建物),新北市五股區芳洲八路91~120號,29.11,住,,,1080530,土地1建物1車位0,一層，二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050616,143.49,3,2,2,有,有,22600000,157502,,0,0,,RPSTMLLJPHOFFBF88CA
泰山區,房地(土地+建物),新北市泰山區新北大道六段451~480號,9.89,工,,,1080526,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,840607,86.88,3,2,1,有,有,6500000,74816,,0,0,含增建或未登記建物。;,RPXOMLQLOHOFFBF86CA
新莊區,土地,後港段361~390地號,15.91,農,,,1080521,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,1152000,72407,,0,0,含增建或未登記建物。;,RPUSMLPLOHOFFBF86CA
新莊區,土地,後港段361~390地號,294.58,農,,,1080521,土地5建物0車位0,,,其他,,,,0,0,0,0,有,無,21379200,72575,,0,0,含增建或未登記建物。;,RPXSMLPLOHOFFBF17CA
林口區,房地(土地+建物)+車位,新北市林口區文化北路一段542巷31~60號,32.25,住,,,1080525,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050520,140.59,3,1,2,有,有,12000000,85355,坡道平面,28.68,0,,RPSQMLPLOHOFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區昌平街91~120號,32.98,住,,,1080523,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071112,229.79,3,2,2,有,無,27500000,136290,坡道平面,44.89,2300000,,RPXQMLPLOHOFFBF96CA
林口區,房地(土地+建物)+車位,新北市林口區民族路181~210號,20.69,商,,,1080530,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980525,145.58,2,2,2,有,有,10050000,69034,坡道平面,26.03,0,含增建或未登記建物。;,RPQPMLPLOHOFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路1~30號,10.84,商,,,1080509,土地1建物1車位1,七層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1061109,118.53,2,1,1,有,有,14550000,176446,坡道平面,46.27,1800000,,RPOSMLRLOHOFFBF09CA
五股區,房地(土地+建物)+車位,新北市五股區水碓五路91~120號,127.86,住,,,1080528,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,970701,324.16,5,2,5,有,有,25000000,77122,坡道平面,51.98,0,,RPXPMLRLOHOFFBF07CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段271~300號,26.66,商,,,1080414,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080319,208.61,3,2,2,有,有,18460000,96753,坡道平面,37.97,1950000,,RPQNMLPLOHOFFBF58CA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段232巷1~30號,13.8,商,,,1080404,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,132.52,2,2,1,有,有,11030000,93372,坡道平面,35.81,2000000,,RPWRMLLLOHOFFBF56CA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段232巷1~30號,12.8,商,,,1080427,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,123.92,2,2,1,有,有,9600000,88526,坡道平面,35.81,1800000,,RPXRMLLLOHOFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區富貴路181~210號,8.85,商,,,1080301,土地1建物1車位1,八層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060317,127.92,0,0,0,無,有,13360000,118883,坡道平面,36.99,2550000,,RPUSMLLLOHOFFBF09CA
林口區,土地,南勢埔段頭湖小段271~300地號,826,其他,,,1080525,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,58969320,71391,,0,0,,RPWSMLLLOHOFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區思源路661~690號,33.56,住,,,1080514,土地1建物1車位2,十二層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021118,270.2,4,2,2,有,有,30000000,111029,坡道平面,72.36,0,,RPXNMLOLOHOFFBF56CA
新莊區,房地(土地+建物),新北市新莊區新北大道七段241~270號,7.65,住,,,1080420,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830607,70.61,2,1,1,有,有,5200000,73644,,0,0,含增建或未登記建物。;,RPSUMLKLOHOFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段555巷61~90號,28.92,住,,,1080525,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961228,188.47,4,2,2,有,有,14500000,76935,坡道平面,0,0,,RPXUMLKLOHOFFBF86CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段91~120號,22.74,住,,,1080510,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840224,136.25,2,2,2,有,有,9500000,69725,坡道平面,0,0,含增建或未登記建物。;,RPRNMLLLOHOFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區公園路211~240號,37.3,住,,,1080519,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,781127,211.51,4,2,2,有,有,10600000,50116,坡道平面,0,0,,RPTNMLLLOHOFFBF48CA
新莊區,房地(土地+建物),新北市新莊區幸福路811~840號,6.9,住,,,1080507,土地1建物1車位0,九層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,890405,44.16,1,1,1,有,有,4800000,108696,,0,0,含增建或未登記建物。;,RPROMLLLOHOFFBF38CA
新莊區,房地(土地+建物),新北市新莊區雙鳳路77巷1~30號,17.91,住,,,1080403,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,152.37,4,2,2,有,有,17000000,111571,,0,0,,RPSOMLLLOHOFFBF48CA
林口區,土地,太平嶺段91~120地號,670,其他,,,1080423,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,8070150,12045,,0,0,包含公共設施保留地之交易。;,RPUOMLLLOHOFFBF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路61~90號,131.14,住,,,1080605,土地1建物1車位4,一層，見其他登記事項,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060531,860,0,0,0,無,有,201980000,234860,坡道平面,125.12,0,,RPSOMLLJPHOFFAF28CA
土城區,房地(土地+建物),新北市土城區清水路301~330號,2.67,住,,,1080531,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,851220,35.67,1,1,1,有,無,3250000,91113,,0,0,,RPWOMLLJPHOFFAF68CA
土城區,土地,土城段91~120地號,2.33,其他,,,1080611,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,243322,104430,,0,0,包含公共設施保留地之交易。;,RPSNMLNJPHOFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區互助街1~30號,15.84,住,,,1080518,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070606,176.15,3,2,2,有,有,25500000,163293,坡道平面,30.4,1700000,,RPXOMLNJPHOFFAF98CA
板橋區,房地(土地+建物)+車位,新北市板橋區互助街1~30號,10.47,住,,,1080511,土地1建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070606,126.02,2,2,1,有,有,18000000,170466,坡道平面,30.4,1700000,,RPOPMLNJPHOFFAF18CA
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.1,住,,,1080521,土地1建物1車位0,三十三層,四十層,套房(1房1廳1衛),住家用,見其他登記事項,990715,42.65,1,1,1,有,有,8400000,196952,,0,0,,RPXNMLRJPHOFFAF66CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷121~150號,21.86,商,,,1080504,土地1建物1車位1,二十層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,155.39,3,2,1,有,有,17780000,132743,坡道平面,38.02,2200000,,RPQPMLRKPHOFFAF88CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,23.31,商,,,1080509,土地1建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,163.45,3,2,2,有,有,17670000,124930,坡道平面,38.02,2000000,,RPRPMLRKPHOFFAF98CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷91~120號,28.35,商,,,1080508,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,192.05,3,2,2,有,有,21980000,129066,坡道平面,38.02,2100000,,RPUPMLRKPHOFFAF66CA
土城區,房地(土地+建物),新北市土城區立德路135巷5弄1~30號,30.11,商,,,1080527,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770116,110.5,3,2,2,有,無,9800000,88688,,0,0,,RPWNMLLJPHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區大同街8巷31~60號,28.8,住,,,1080419,土地2建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.09,3,2,2,有,無,4671000,46668,,0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLPLOHOFFAF66CA
板橋區,房地(土地+建物),新北市板橋區國泰街31~60號,5.5,商,,,1080503,土地1建物1車位0,四層,四層,套房(1房1廳1衛),住家用,加強磚造,650116,18.5,1,1,1,有,無,2100000,113514,,0,0,,RPSOMLOLOHOFFAF68CA
土城區,房地(土地+建物)+車位,新北市土城區仁愛路46巷1~30號,21.02,住,,,1080523,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841017,150.84,3,2,2,有,有,13500000,89499,坡道平面,0,0,,RPOPMLOLOHOFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區公園街1~30號,18.88,商,,,1080528,土地5建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870122,200.63,3,2,2,有,有,22880000,114041,坡道機械,18.41,0,親友、員工或其他特殊關係間之交易。;,RPRQMLOLOHOFFAF78CA
土城區,房地(土地+建物),新北市土城區立德路74巷1~30號,11.74,住,,,1080527,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830617,93.75,3,2,1,有,有,9800000,104533,,0,0,含增建或未登記建物。,RPQNMLMLOHOFFAF18CA
土城區,房地(土地+建物),新北市土城區學府路二段61~90號,10.02,住,,,1080519,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960125,82.17,2,2,1,有,有,11000000,133869,,0,0,含增建或未登記建物。;,RPRNMLMLOHOFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區實踐路93巷61~90號,17.55,住,,,1080511,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890526,123,2,2,1,有,有,13550000,147528,坡道平面,44.71,2000000,,RPSNMLMLOHOFFAF38CA
